route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
145-203,Weekend-1,1002-14502-38700-2-d809b6de,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Daily-1,1002-14502-40500-2-bdfa738c,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Daily-1,1002-14502-42300-2-bdfa738c,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Daily-1,1002-14502-44100-2-bdfa738c,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Daily-1,1002-14502-45900-2-bdfa738c,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Daily-1,1002-14502-47700-2-bdfa738c,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Daily-1,1002-14502-49500-2-bdfa738c,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Daily-1,1002-14502-51300-2-bdfa738c,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Daily-1,1002-14502-53100-2-bdfa738c,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-54900-2-bdfa738c,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-54900-2-c86c3ea3,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-56700-2-1a210976,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-56700-2-c3655cf1,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-58500-2-1a210976,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-58500-2-c3655cf1,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-60300-2-1a210976,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-60300-2-c3655cf1,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-62100-2-1a210976,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-62100-2-c3655cf1,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-63900-2-07a2b05b,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-63900-2-1a210976,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-65700-2-07a2b05b,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-65700-2-1a210976,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-67500-2-1a210976,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-67500-2-5de72370,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-69300-2-0c0935dd,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-69300-2-0e9ff90c,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-71100-2-0c0935dd,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-71100-2-0e9ff90c,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-72900-2-0c0935dd,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-72900-2-0e9ff90c,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Daily-1,1002-14502-74700-2-0c0935dd,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-76500-2-0c0935dd,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-76500-2-7dac3689,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-78300-2-0c0935dd,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-78300-2-7dac3689,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-80100-2-0c0935dd,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekend-1,1002-14502-80100-2-7dac3689,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Daily-1,1002-14502-81900-2-73e15057,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Daily-1,1002-14502-83700-2-73e15057,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
145-203,Weekday-1,1002-14502-85500-2-73e15057,Henderson To Lincoln Rd Via Western H,,1,,1002-14502-fcb248eb,0,0
981-221,Weekday-1,1010-98109-18000-2-034f41f1,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-19800-2-034f41f1,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-21600-2-034f41f1,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-23400-2-b56a527a,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-25500-2-47037254,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-25500-2-75694faf,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-27300-2-75694faf,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-29100-2-49931c64,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-29100-2-75694faf,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-30900-2-75694faf,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Daily-1,1010-98109-32700-2-49931c64,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Daily-1,1010-98109-36300-2-49931c64,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-39900-2-1035b230,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-39900-2-49931c64,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-43500-2-1035b230,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-43500-2-49931c64,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-47100-2-1035b230,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-47100-2-49931c64,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-50700-2-1035b230,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-50700-2-49931c64,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-54300-2-1035b230,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-54300-2-49931c64,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-57900-2-1035b230,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-57900-2-49931c64,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-61500-2-1035b230,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-61500-2-49931c64,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Daily-1,1010-98109-65100-2-1035b230,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-68700-2-3535470d,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-68700-2-47037254,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-71700-2-47037254,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-72300-2-47037254,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-75300-2-47037254,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-75900-2-47037254,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-78900-2-47037254,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekend-1,1010-98109-79500-2-47037254,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98109-82500-2-47037254,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Saturday-1,1010-98109-83100-2-47037254,Waiwera To Hibiscus Coast Station,,0,,1010-98109-c53aad0f,0,0
981-221,Weekday-1,1010-98110-23700-2-48443c1c,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-27300-2-74499450,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-27300-2-c75f174d,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-29040-2-c75f174d,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-30900-2-74499450,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-30900-2-a66f9f6e,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-34500-2-74499450,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-34500-2-a66f9f6e,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-38100-2-a66f9f6e,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-38100-2-cf827833,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-41700-2-a66f9f6e,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-41700-2-cf827833,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-45300-2-a66f9f6e,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-45300-2-cf827833,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-48900-2-a66f9f6e,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-48900-2-cf827833,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-52200-2-ffade008,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-52500-2-cf827833,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-55800-2-ffade008,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-56100-2-74499450,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-57000-2-ffade008,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-58200-2-ffade008,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-59400-2-ffade008,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-59700-2-74499450,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-61200-2-ffade008,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-63000-2-ffade008,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-63300-2-74499450,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-64800-2-746eed7a,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-66600-2-a0d9e0f2,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-66900-2-74499450,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-68400-2-a0d9e0f2,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-69900-2-239fadb5,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-70500-2-74499450,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-73500-2-9506f9c9,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-74100-2-74499450,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-77100-2-9506f9c9,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-77700-2-74499450,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-80700-2-9506f9c9,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekend-1,1010-98110-81300-2-74499450,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Weekday-1,1010-98110-84300-2-9506f9c9,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Saturday-1,1010-98110-84900-2-74499450,Hibiscus Coast Station To Waiwera,,1,,1010-98110-de68de11,0,0
981-221,Saturday-1,1010-98111-22500-2-eec6c4f5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Saturday-1,1010-98111-24300-2-eec6c4f5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Saturday-1,1010-98111-27900-2-27753771,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Sunday-1,1010-98111-27900-2-36daabb5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekend-1,1010-98111-31500-2-36daabb5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekend-1,1010-98111-35100-2-36daabb5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-35160-2-cfefbaa3,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekend-1,1010-98111-38700-2-36daabb5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-38760-2-cfefbaa3,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
982-221,Weekday-1,1011-98207-42900-2-d9f4d8ae,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
982-221,Weekend-1,1011-98207-44700-2-9b82713d,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
981-221,Weekend-1,1010-98111-42300-2-36daabb5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-42360-2-cfefbaa3,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekend-1,1010-98111-45900-2-36daabb5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-45960-2-cfefbaa3,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekend-1,1010-98111-49500-2-36daabb5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-49560-2-cfefbaa3,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
982-221,Weekday-1,1011-98207-44700-2-d9f4d8ae,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
982-221,Weekend-1,1011-98207-46500-2-9b82713d,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
981-221,Weekend-1,1010-98111-53100-2-36daabb5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-53160-2-cfefbaa3,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-56160-2-cfefbaa3,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekend-1,1010-98111-56700-2-36daabb5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-56760-2-cfefbaa3,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekend-1,1010-98111-60300-2-36daabb5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
982-221,Weekday-1,1011-98207-46500-2-d9f4d8ae,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
982-221,Weekend-1,1011-98207-48300-2-9b82713d,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
981-221,Weekday-1,1010-98111-60360-2-cfefbaa3,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekend-1,1010-98111-63900-2-36daabb5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-63960-2-fa53b3c2,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekend-1,1010-98111-67500-2-36daabb5,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-67560-2-cfefbaa3,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekend-1,1010-98111-71100-2-27753771,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
982-221,Weekday-1,1011-98207-48300-2-d9f4d8ae,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
982-221,Weekend-1,1011-98207-50100-2-9b82713d,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
981-221,Weekday-1,1010-98111-71160-2-8f2966a6,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-74160-2-8f2966a6,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekend-1,1010-98111-74700-2-27753771,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-77760-2-8f2966a6,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekend-1,1010-98111-78300-2-27753771,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-81360-2-8f2966a6,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
982-221,Weekday-1,1011-98207-50100-2-d9f4d8ae,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
982-221,Weekend-1,1011-98207-51900-2-9b82713d,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
981-221,Weekend-1,1010-98111-81900-2-27753771,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98111-84960-2-b8df7bbc,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Saturday-1,1010-98111-85500-2-775c8ac3,Orewa To Hibiscus Coast Station,,0,,1010-98111-c62a2057,0,0
981-221,Weekday-1,1010-98112-21900-2-658915f9,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekday-1,1010-98112-25500-2-94c2f16e,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekday-1,1010-98112-29100-2-94c2f16e,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
982-221,Weekday-1,1011-98207-51900-2-d9f4d8ae,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
982-221,Weekend-1,1011-98207-53700-2-9b82713d,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
981-221,Weekend-1,1010-98112-29100-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekday-1,1010-98112-32700-2-94c2f16e,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekend-1,1010-98112-32700-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekday-1,1010-98112-36300-2-94c2f16e,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekend-1,1010-98112-36300-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekday-1,1010-98112-39900-2-94c2f16e,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
982-221,Weekday-1,1011-98207-53700-2-d9f4d8ae,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
981-221,Weekend-1,1010-98112-39900-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekday-1,1010-98112-43500-2-94c2f16e,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekend-1,1010-98112-43500-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekday-1,1010-98112-47100-2-94c2f16e,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekend-1,1010-98112-47100-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekday-1,1010-98112-50700-2-94c2f16e,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
982-221,Weekend-1,1011-98207-55500-2-9b82713d,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
981-221,Weekend-1,1010-98112-50700-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekday-1,1010-98112-54000-2-e6303508,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekend-1,1010-98112-54300-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekend-1,1010-98112-57900-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekend-1,1010-98112-61500-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekend-1,1010-98112-65100-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
982-221,Weekday-1,1011-98207-55620-2-d9f4d8ae,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
981-221,Weekend-1,1010-98112-68700-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekday-1,1010-98112-71700-2-3ebd22ab,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekend-1,1010-98112-72300-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekday-1,1010-98112-75300-2-3ebd22ab,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekend-1,1010-98112-75900-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
981-221,Weekday-1,1010-98112-78900-2-3ebd22ab,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
982-221,Weekend-1,1011-98207-57300-2-9b82713d,Gulf Harbour To Hibiscus Coast Station,,0,,1011-98207-653cc1a6,0,0
981-221,Weekend-1,1010-98112-79500-2-fb7f67ba,Hibiscus Coast Station To Orewa,,1,,1010-98112-dd6e4458,0,0
